Gene	control_1	control_2	control_3	control_4	control_5	control_6	control_7	control_8	control_9	control_10	control_11	control_12	control_13	control_14	control_15	control_16	control_17	control_18	control_19	control_20	control_21	control_22	control_23	control_24	control_25	control_26	control_27	control_28	control_29	control_30	control_31	control_32	control_33	control_34	control_35	control_36	control_37	control_38	control_39	control_40	control_41	control_42	control_43	control_44	control_45	control_46	control_47	control_48
2118	10.74269703	10.58518067	10.59594424	10.7345486034992	10.5905026546818	10.7042599330371	10.7061355830119	10.5881287010851	10.5953337287572	10.7092092369156	10.663650644298	10.6505345618076	10.7108433712082	10.6283227804423	10.5958757445238	10.7133498024603	10.6193553196367	10.6529356986254	10.7086745045886	10.5939773981848	10.6049704214093	10.6831590800728	10.6633905927621	10.6634943866914	10.6339040047087	10.6202848767497	10.5959365552435	10.7147169119192	10.5928245759457	10.6858676113605	10.708232801168	10.6407359242356	10.5954198466558	10.7101436260654	10.6636454882767	10.6535311238538	10.7260474305625	10.6977265347425	10.5958981353909	10.7129405378881	10.6345246352598	10.6069667009189	10.7104911553558	10.5931833873413	10.6191399046269	10.6682883253032	10.6615780247757	10.6925506728273
2120	10.78704628	10.90626022	10.83579108	10.843153617231	10.8869594475554	10.8303222236486	10.8082768410877	10.8585750446289	10.8486554831243	10.8428750721669	10.7927145669229	10.8637714911042	10.8144350896393	10.8255903319387	10.8390253607803	10.8431475705493	10.8650869932902	10.8552698617406	10.8122598071858	10.8552095077746	10.8043966397757	10.8310685062797	10.7982681537148	10.8510666885357	10.8059554424644	10.8635530469426	10.8366042208869	10.8425301928104	10.850828548657	10.8394597725381	10.8087353621867	10.85745365284	10.8384775375111	10.8361809903209	10.7931486178843	10.8487753253681	10.8424897649142	10.8146093168136	10.838030265548	10.8222103531525	10.8644323579587	10.8552126346482	10.8148543461014	10.8573087493371	10.8390080561041	10.8228802919824	10.8429679813702	10.8465792170851
2130	12.5077974	12.50924944	12.56473271	12.5087887687502	12.512547958545	12.5453382668042	12.5404833822948	12.5245155895956	12.5585022866431	12.509133884548	12.5104094942011	12.5424907028041	12.5089610468199	12.5088499130821	12.563988849502	12.5087920274793	12.5260266874884	12.542750970136	12.5227067780549	12.5264666552137	12.5418956729011	12.5101686171994	12.5339958130464	12.5418199360635	12.5087137992975	12.5091235835397	12.564643899271	12.5087903954725	12.5332343033519	12.5450606553426	12.5304032317018	12.5255624234187	12.5606536741771	12.5089936842601	12.5277503133566	12.5396520482453	12.5088060682975	12.5089578411674	12.5646147866772	12.5089251640192	12.5286042783165	12.5365730512352	12.5120790230761	12.5259824279132	12.537885763828	12.5102990752624	12.5396551917368	12.5294462620711
2131	12.13114796	12.02602751	12.07040112	12.0501084909372	12.0260868190499	12.0904094405719	12.1133665651408	12.0401635205556	12.0577849763788	12.0624258314444	12.1190675812597	12.0493935203233	12.1011523852818	12.0595155176425	12.0668093431592	12.0538730890061	12.0467136162596	12.0494313044537	12.0897161758335	12.0540399745775	12.0894695573686	12.1089487632119	12.107467704295	12.1077451939934	12.0998821025223	12.0348982193869	12.0693785523072	12.0657092406256	12.0541401868549	12.1014535623227	12.1023863362788	12.0474616676802	12.0643078261356	12.0942340440728	12.1171363439558	12.1023646715549	12.0789161943051	12.0842058954418	12.0673523280979	12.0625589498094	12.0471148645152	12.0502197787173	12.0848749774572	12.0467262183554	12.0643903492474	12.1124238260843	12.0670952019768	12.1048717127705
2132	12.10452751	12.02735651	12.10581004	12.0837160338291	12.0489428967664	12.1056569166326	12.105301037244	12.1033165637807	12.0496995076823	12.101836313256	12.0681686538275	12.0775591284795	12.1026843173532	12.1020747962302	12.0504460519754	12.0986809980673	12.0588407567481	12.0853053171449	12.1047118964389	12.0735870277759	12.0649678432225	12.0913689210562	12.0765037751872	12.0885107859684	12.102847653633	12.0964141030678	12.051182663581	12.0993813377634	12.0492045954059	12.0995040961331	12.1052008598881	12.0933297042939	12.0960857579198	12.1020999606738	12.0755670283138	12.0771425072627	12.0880655752053	12.1026530287048	12.060044230929	12.0990925036685	12.0595422803321	12.0783701192381	12.1016823880257	12.094721005996	12.0616422732114	12.0787804987087	12.0772382868358	12.0924461274383
2134	9.333706691	9.231700743	9.362375836	9.25539810258203	9.3582226100477	9.33408813073519	9.33381046014159	9.30288824783804	9.36041236184906	9.30150116628316	9.34075013658822	9.28567892876935	9.32494530788746	9.28727023792095	9.36144758630069	9.28240905342949	9.30652079363516	9.34549901745887	9.31774408827755	9.35780399713896	9.35326921995315	9.34050374667342	9.33095928510927	9.32529230974266	9.32107384122066	9.25932496741152	9.36193699777854	9.29614455180418	9.35978324418741	9.32992942833735	9.32582117055808	9.34356688117724	9.36112567757417	9.32479813459839	9.3390094670718	9.32294572571434	9.28180402506537	9.29043914821204	9.3618057321609	9.32282633789344	9.29178118790153	9.35481862186613	9.29221106446018	9.32963174538525	9.3357434513798	9.34053295458826	9.29633612926948	9.31858164982636
2136	11.08792416	11.09843086	11.09389405	11.0941735335837	11.0959593547084	11.0910717319192	11.0891803470443	11.0950787753074	11.0951179806675	11.0923814538254	11.0936609741315	11.0927671859916	11.0897030533502	11.0906678396752	11.0946193697423	11.0931381515034	11.0950462693579	11.092197781075	11.0923102620532	11.0951094834867	11.0943009298308	11.0930042638667	11.0935537500489	11.0911336417746	11.0890191547929	11.0945202692691	11.0943238854004	11.0915906936723	11.0957186887602	11.0910859952008	11.0922406535672	11.0928221938827	11.0944316326305	11.0910777349999	11.0936481108998	11.0931254087014	11.0920137423612	11.0900578768222	11.09444329624	11.0907371626583	11.0950445375104	11.0942908751417	11.0923644060992	11.0950846839343	11.0950291278262	11.0934598046043	11.0931662903296	11.0919205598707
2137	10.67624981	10.53330372	10.46197286	10.6138174430677	10.4713424168932	10.5798631483936	10.6517175334524	10.5290829210366	10.4708971292327	10.6080980423059	10.5421688790882	10.5491158502976	10.6589038620813	10.5417621447056	10.470473003843	10.6128540437279	10.4982248883223	10.508197335557	10.623042281469	10.5146511764334	10.4770627119304	10.5531073750139	10.5432655842346	10.5611915624006	10.6420200883532	10.5380108821445	10.4700690349885	10.6214119845455	10.4711885027314	10.5675326529331	10.6328665552613	10.5239026970303	10.4701251077784	10.6504745232957	10.5423420138461	10.548427302834	10.6157309143591	10.6500785038352	10.4675518377709	10.6395517912514	10.5166410327845	10.5097759708296	10.6202499777392	10.5201760399425	10.4824386022679	10.5459971378239	10.5444880333904	10.5833079538207
2138	10.88583123	10.82305316	11.05850781	10.8628459039713	10.997022078263	10.9561770687015	10.9484466812075	10.9107911203158	11.0037205785627	10.8726324321356	10.9254913680762	10.8542911588718	10.8740828636583	10.8464462839598	11.009689317583	10.8638721006741	10.9052011758312	10.9874376514305	10.9223356851704	10.9825437007879	10.9974765503452	10.9102831807557	10.8971280104775	10.889895012913	10.8507743423062	10.8382636075193	11.0150077984216	10.8640241901609	11.0013313221541	10.9054483331553	10.9394538583227	10.9699713468604	11.0080935361438	10.8736655560849	10.9141925241085	10.8704894335382	10.8664232365091	10.8708413139136	11.0257373908827	10.8696885209157	10.8860501074622	10.9835284397133	10.9062308487247	10.930059437504	10.9253218006737	10.9250364428651	10.8746094396421	10.9023279465534
2142	16.19371115	16.07966952	16.38425465	16.1710167455634	16.0815611848757	16.3209673843249	16.3084505401291	16.1501378757408	16.3264732169659	16.1959811374532	16.1192178074093	16.2663470286851	16.1957578628968	16.1060540193093	16.3732246992804	16.1751729190054	16.1436067750119	16.2667752272875	16.2327386312405	16.1791995939208	16.3177772248009	16.1773443050839	16.2135302854658	16.2698633765252	16.1146759202584	16.1017650421798	16.3821491325961	16.1751357473496	16.1637953606611	16.3093994448885	16.2574829612928	16.1693608052815	16.3288976018831	16.1959269301842	16.1796738027584	16.2619359466975	16.1784018785508	16.1545017508836	16.3820250626943	16.189848464565	16.2601664379	16.235017051186	16.2219348039169	16.1534747576437	16.2173296045454	16.13172176486	16.2619061703728	16.2448049577894
2143	15.89411301	15.87744201	16.07966952	15.8846168649591	16.0702217056822	16.0136650831237	15.9703683382211	15.9759331047282	16.0785306379295	15.9845645104354	16.043103187546	15.9188083537476	15.9518067720032	15.8855613061344	16.0795322340282	15.9620261618741	16.0469059590372	16.0530473707013	15.9813669325755	16.0242153610594	16.0460475123407	15.9848673133845	15.9734117701125	15.9393447802193	15.8886583744752	15.9186371259104	16.0796529709309	15.9366553440977	16.07150117646	15.9619133446106	15.9788895843673	16.012222970969	16.079574869138	15.9843950645187	16.0040275999655	15.9405569841386	15.8959182115248	15.9051059807052	16.0796173436427	15.96167636512	15.9627671549595	16.0399174439404	15.9710233486224	15.9850733974636	16.0467974001158	16.0153637052376	15.9219523973186	15.9720693801455
2145	10.59003234	10.48220409	11.16719814	10.5662817416469	10.8158175230427	11.0976239761564	10.6125325375317	10.5854723517347	10.827516230373	10.771292257857	10.6355882828388	10.6070608205572	10.5980671137548	10.4984600500969	10.8388254462328	10.6453820070258	10.6491809821971	10.8729905737958	10.6300597154893	10.6466556353654	10.7072282066707	10.7113882139433	10.6196924424016	10.6086667594911	10.5859731820776	10.5068044494407	10.8497581381749	10.5785456557884	10.8251558202024	10.7078666729623	10.6144675495519	10.6581505331798	11.0404068808562	10.694825178408	10.6267309319567	10.6107681784875	10.5721073929397	10.5289920565285	11.0792621530242	10.602903807618	10.6468877380632	10.7686145669356	10.6326782396781	10.597851751215	10.6724824133656	10.7049257121489	10.6132275183182	10.6242151380528
2151	7.385176952	7.59643829	7.931394796	7.53651434480719	7.7609811345054	7.89010573782255	7.63179809259285	7.87558375757452	7.91706909561196	7.86554987916174	7.51661750103236	7.60064553606936	7.61980433418334	7.42037768535413	7.93019051642635	7.8426993510222	7.65672420700742	7.76283104665532	7.81404981435984	7.88749774009782	7.70151547253146	7.81076576056024	7.52352499909447	7.62308448513736	7.40236996070391	7.80166690264991	7.93129355911439	7.61402009495302	7.86247607014744	7.62690998273379	7.77389621545465	7.84320282756658	7.92478028134228	7.82696660651143	7.51718532972736	7.54509620097799	7.55502094927732	7.44085979302401	7.93037260778332	7.72191634968825	7.61992085639037	7.76927164254912	7.83705382038051	7.88343204156485	7.69370530815302	7.77848063304659	7.59434172673395	7.69569033248466
2153	12.64338773	12.61667063	12.87794796	12.6186257555738	12.834413474647	12.8582298250309	12.7982582092528	12.8216075167951	12.8727150106617	12.6404250159332	12.7868699610418	12.770371414264	12.6412520361205	12.6376265977382	12.8773189469646	12.6206090597526	12.8184743425957	12.8495674899261	12.6866193271544	12.8374576945979	12.8100520099518	12.6725321931182	12.7735239203937	12.7974399046681	12.6392347761094	12.6197597978676	12.8778723511276	12.6206843023327	12.8439461667037	12.836119692593	12.7192935774536	12.8302788585487	12.8765348268253	12.6406063351564	12.7760740525671	12.7734314138787	12.6327452539141	12.6397671512374	12.8779138828129	12.6410130792679	12.7814011592702	12.8459960433857	12.6436098694545	12.833476804497	12.8154815087538	12.7775443700929	12.771156122427	12.69246380954
2156	13.15417807	13.2139171	13.14322714	13.21356324543	13.1445091535529	13.143546011474	13.145852087896	13.2046197500851	13.143380008375	13.1976768730048	13.1475175746194	13.1506832583754	13.1882420524809	13.2060600483694	13.1432453681537	13.2099587495856	13.1464301864955	13.143643696233	13.1722389484051	13.1728193764823	13.1444236911216	13.1842848272985	13.1491476012637	13.1470041802731	13.1948069305701	13.2133964861973	13.1432293135404	13.2078180612988	13.1441578273046	13.1438967493276	13.1592870959923	13.1729563034543	13.1433414480049	13.1951578675212	13.1483568836174	13.1495138104173	13.1998877261783	13.1897225240232	13.1432289378419	13.1913253718841	13.1467572979497	13.1604428481755	13.1741665863578	13.1942628849556	13.1447750405585	13.1792991014259	13.1504928671342	13.1593685961092
2157	12.83418104	12.78510967	12.55874387	12.7891008289354	12.5745178589243	12.8184311390219	12.8275421786847	12.6872915131593	12.5672139054368	12.8092117737105	12.7483212489692	12.805925537495	12.8236560534447	12.8063146001045	12.5632919586696	12.8028903217349	12.7294086634326	12.7268900882355	12.8111340530732	12.664698750329	12.6872053962843	12.791537595103	12.7901697244428	12.8160502202949	12.8224348436223	12.792793121211	12.5611860215944	12.8127943463155	12.569629018421	12.8175375763507	12.8128547461668	12.694742038133	12.5616021386262	12.8134043928571	12.7787234107576	12.7985459169514	12.8166647538871	12.8107133583227	12.5629953309283	12.8190171779961	12.8048134377071	12.7119203057789	12.8064986212606	12.6659412370748	12.7095645437483	12.7873045905694	12.8017508637498	12.8140627743266
2158	13.32318773	13.27106394	13.16865353	13.3067307575663	13.2575946238949	13.1870803180626	13.2821535066525	13.2038974338386	13.2390682410333	13.3064356876263	13.2663980771535	13.2235174700833	13.3181372552426	13.3052496527824	13.2244008939324	13.3067300298944	13.2530210238845	13.2176736697421	13.2879580327059	13.2125605226563	13.2638316798665	13.2853739652556	13.2605759818874	13.2264862008507	13.3177796845711	13.2944557675168	13.2127887474824	13.3067588871294	13.2551081408594	13.2041769627242	13.2835410476951	13.2072907240336	13.1752657951658	13.3125912789697	13.2656075847701	13.2253937351009	13.3173110004398	13.3096209575423	13.191264706967	13.3143747369683	13.2239271840862	13.2161585640253	13.2981956847432	13.2099509714657	13.2568179090139	13.2760479384	13.2348201405529	13.2308972700975
2159	12.26155651	12.30746208	12.10981524	12.3014211981545	12.2220540828813	12.1912945627187	12.2385953735899	12.2933786451323	12.14201566694	12.2221254264026	12.254966065584	12.2733398775005	12.2486706945009	12.3041910532274	12.1190532851232	12.2443249344499	12.2647835379684	12.2130190049151	12.2346134368407	12.2246195605446	12.1535073367996	12.2425328326494	12.2647392014419	12.2398220294783	12.2754891947704	12.3029632077838	12.1124655613096	12.2634386348902	12.15536899153	12.2255679239735	12.2376326613181	12.2568739769161	12.138739568049	12.2386208443822	12.2601644525562	12.2650428486017	12.3013012746103	12.3012450408553	12.1102708823374	12.2450825015713	12.2695619194225	12.2244541093415	12.2402549891409	12.2376091884193	12.2566179242677	12.2458645505438	12.2700868091354	12.2346302324096
2160	12.88436691	12.8156342	12.52980595	12.8398221830077	12.6281719594453	12.810512049383	12.8112549789759	12.7013771497527	12.5882168813215	12.8131777581118	12.7896674527594	12.8118192313326	12.8138938724906	12.8431094292683	12.5644910705725	12.8156010249904	12.7439361722255	12.7639785340564	12.8124862146727	12.6532789552159	12.6374637785714	12.7997949489761	12.8094565032653	12.8113090444579	12.8435244514226	12.815620938614	12.5504023959376	12.8162520099373	12.6029858071107	12.810715443944	12.8120433905583	12.7279855486392	12.5739376608033	12.8135853930577	12.8073457858392	12.8096828949324	12.8302696028143	12.819684267321	12.5636355616833	12.813980435409	12.7629168226968	12.743488074761	12.8152175522607	12.6561472131915	12.729487641416	12.7939685903398	12.8097616709949	12.8123034244062
2161	12.36678959	12.40042639	12.26996654	12.3865704016931	12.391130401254	12.2977442991749	12.338534040046	12.2820510989091	12.3626368848404	12.311853732381	12.3809011176192	12.375172916976	12.3443080731482	12.3699053830284	12.3408440502077	12.3237219763448	12.3844242306554	12.3681631691814	12.3279812172936	12.3259506108631	12.3665671657003	12.3507681794484	12.3803358431346	12.3470574894514	12.368064672551	12.3308271432249	12.3241761305858	12.3510211618106	12.3791559334309	12.3349294804639	12.3343600976222	12.3289610820361	12.3426951502478	12.3301446889688	12.3808453347892	12.3791347708425	12.368683215652	12.3696799910164	12.3126043652936	12.3258472755495	12.3793733083154	12.3348354697397	12.3246938759154	12.3100303416483	12.3787915049193	12.3557607643524	12.376024732001	12.3395899771669
2162	11.77574349	11.71235911	12.07855874	11.7709054517821	11.8587438341322	11.8987433660655	11.868665764362	12.0256158871446	11.9590268949868	11.8127413349958	11.7831714992616	11.8742455853562	11.8036941190044	11.7665797726482	12.0135592263598	11.7845965475269	11.8728582760279	11.8934859490365	11.8402207026586	11.9752924948012	11.9289739463274	11.8012852547969	11.8416213666269	11.872123782927	11.7688206093827	11.7741529104712	12.0432130396723	11.7816357805764	11.9500521911756	11.8952445688813	11.8541976411379	11.9257611438866	11.9794543853491	11.8092362214434	11.8206836735971	11.8618397847719	11.7944608800851	11.7717072384056	12.0724996783321	11.7994853572273	11.8732162225112	11.9729021026234	11.8337719216956	12.0042225973347	11.8927708188414	11.7901901057309	11.8682019254924	11.8609231756247
2163	11.87752714	11.8217948	11.56434796	11.8305793671235	11.5881953851192	11.8038783142414	11.871433282224	11.8094987908335	11.5750368620595	11.8292811939997	11.7751200118628	11.8176383008792	11.8735351695896	11.8244566519128	11.5691389437925	11.8305162515053	11.7364284451409	11.6382323129708	11.8542758033545	11.6527480764783	11.6910902924346	11.8159953893112	11.7932334115825	11.8180460783001	11.8731359768936	11.822211348316	11.5664953765983	11.8326678266505	11.5796942373194	11.8147592563392	11.8644495456274	11.6949977164354	11.5688370208827	11.8401367487195	11.7828365794151	11.8174533066184	11.8626551146954	11.836185898835	11.5661568540949	11.8597519559455	11.7372080906112	11.6410066656681	11.8398190597777	11.6963823340754	11.7268075513207	11.7798795329814	11.8042435156961	11.8190571198395
2168	12.02449777	12.1703171	12.02192007	12.0523300320393	12.1598589730973	12.0233703520284	12.0242137186198	12.0577554504485	12.1064805741074	12.0387974811959	12.0885439089944	12.1339521215384	12.0281005622244	12.0597106793641	12.0737580844712	12.0460064147804	12.146209945626	12.1260820720502	12.0316228629705	12.0903268444281	12.0932536637533	12.0652926351793	12.108979865894	12.1131180762139	12.0333696132363	12.0760253491126	12.0536982597433	12.0410078581736	12.1317365579697	12.0909081661476	12.0279778651987	12.1034299022378	12.0441237089779	12.0331002577401	12.0977411072765	12.1292110911232	12.0292427104615	12.0530577168754	12.0712633936487	12.0341029016611	12.1433827686752	12.1245414771823	12.0359548040238	12.0730602130749	12.0946691790247	12.0779466503324	12.1337893327181	12.0379082211437
2172	8.942527509	9.041450186	9.162560223	9.02059779566651	9.1304257303702	8.97158311333162	8.95934627839506	9.10658950466394	9.14025581273537	8.99212984309349	9.09002548614382	8.9813011752251	8.97123970541669	8.98824439117233	9.14707882975119	9.00406347808872	9.09836226322252	8.99367710302873	8.97875080292486	9.13733500321591	9.13116046538083	9.04561857459645	9.06394012912499	8.98054391292915	8.96899062055472	9.02134165708899	9.15181465590898	8.99193039019959	9.13253930933557	8.97282950310835	8.97083177656133	9.00347311680198	9.14429453540872	8.98071578082843	9.08376703442267	8.98415153541803	8.98155021999424	8.98069733630109	9.1486189016468	8.97899871741966	8.995944100875	9.09992199208137	8.97899375533242	9.11454613459528	9.09881245223349	9.05070820800146	9.05279622564162	8.98019823582205
2173	8.431318959	8.317332714	8.216581041	8.36179032834343	8.23019415327601	8.28221273974307	8.31132786273717	8.29953619982417	8.22674664556724	8.2951007632047	8.41934387473974	8.29668870130875	8.32169931519253	8.33746694864435	8.22417221589978	8.30590150114198	8.29272957845131	8.26077140687394	8.29852004470707	8.29917923648902	8.24168792741386	8.40856407344289	8.40096212449903	8.30297524210687	8.35579289667231	8.31531353421254	8.22224975809182	8.32819227291062	8.22695191211878	8.29077075245763	8.30121883478896	8.29934609548957	8.22595801966835	8.31939152442916	8.41658908884315	8.34146716298848	8.33795477773842	8.33673601428431	8.21849941356725	8.32116334461544	8.29462909013249	8.29673785784673	8.29994390158296	8.29943733884534	8.29203206135142	8.41863516744493	8.37725741345924	8.30064783812005
2190	12.68431152	12.66638996	12.87304684	12.6821509987105	12.7952808389708	12.7415701085794	12.704014624781	12.7337899506528	12.8168949109633	12.7160312115108	12.7775233889931	12.6720724979526	12.695226500983	12.6722349769986	12.8325016262457	12.7014691746631	12.7755648852931	12.7912210802489	12.7091169238986	12.8101373127824	12.8124833463	12.724203758917	12.7581930398686	12.6977491534181	12.6801558920313	12.6778308505254	12.843770653294	12.6896065260727	12.7987395499531	12.7010613873725	12.7061810849307	12.786551124383	12.8231867141123	12.7132661852909	12.7739799158789	12.7413004330605	12.6935912446773	12.6751640636432	12.8704450985276	12.6957175327671	12.7280605552733	12.8055714978639	12.7056243862457	12.7833979629379	12.7800207092716	12.7397474889136	12.7255962975256	12.7069153402017
2191	12.97545799	12.98028141	13.1376223	12.9801725733506	13.0419218408045	13.0730753457636	13.0595167766249	13.1021633202918	13.0793808370147	13.0210422662875	13.0278154360278	13.0270907613357	13.0147108351926	12.9765450154509	13.1021776632743	12.9981519270057	13.0387740663718	13.0576370418785	13.0560797739841	13.092736107959	13.0371035993427	13.0266941582039	13.0272438120503	13.0481318147212	12.9763940329784	12.9941245549737	13.1160513742673	12.9953666102926	13.0498722041475	13.0607144312307	13.059209742512	13.0837386966067	13.1271316180786	13.0157589845159	13.0273645385765	13.0271900750574	12.9995131793937	13.0055734183138	13.1072916900163	13.0138634505014	13.0361747124445	13.0619512166193	13.0159308305375	13.0930688766628	13.0372538168904	13.0269689529692	13.027182231362	13.0510805321633
2194	13.3702461	13.35250967	13.21968216	13.3594571992331	13.2519048386089	13.2619052894966	13.3175612908717	13.2637089582246	13.2342327248638	13.2936556049739	13.3177591460277	13.2694563702596	13.3330010803925	13.3643672107184	13.2262526546639	13.3150721142179	13.2616718796849	13.2610718395916	13.3062875866538	13.2551194917033	13.2538604051971	13.3126887302044	13.3045594496879	13.2914999710296	13.3673872681503	13.3274811077648	13.2226491513527	13.3416117792682	13.2420706962512	13.2643717467382	13.3122447144164	13.2629404936134	13.2308135213132	13.324724374464	13.3141520658818	13.2855420067988	13.3448938662473	13.3556881606992	13.2223491832114	13.3282318796159	13.2690486566357	13.2582277579536	13.3085395759883	13.2632484702149	13.2567643353827	13.3149993103188	13.2943699884762	13.2949240445728
2197	12.23010929	12.15447286	12.34492491	12.1907004968725	12.2692290083879	12.2609364990858	12.247592011641	12.3106368441592	12.3251536028271	12.2233278016668	12.2409883367156	12.1709912171061	12.226263373475	12.216492073006	12.3397607653237	12.2058571257322	12.198310777794	12.2679423847939	12.2303916352777	12.3250345352682	12.2573483788284	12.2256745525092	12.2238202935181	12.1838935492968	12.2223866961846	12.1966061510822	12.3435760669516	12.2072208109238	12.3096011832155	12.1958471417914	12.2353990349336	12.2682925679973	12.3410817638553	12.2237178835978	12.2367775676315	12.1798895359465	12.2097613979977	12.2235072220075	12.3420408716736	12.2167067816035	12.1921238537096	12.2731513443007	12.2194592723587	12.3243519927115	12.2308296135833	12.2298616470677	12.1943614189823	12.2297972635997
2198	14.33756283	14.18951673	13.7109197	14.230246597367	13.9703982551236	14.1695006859797	14.2890742987321	14.1195810816386	13.8404648523221	14.2091683048386	14.1584802212159	14.1735941534941	14.300519021091	14.2111501697037	13.7755953587733	14.2229326167918	14.0744864125399	14.1287823836056	14.2600873867352	13.9328542211631	14.0865296500335	14.20305698323	14.1676289132234	14.1745279869677	14.301090819797	14.1943996723541	13.7432091432002	14.2546305051907	13.9038391926972	14.1705288158768	14.2785589290311	14.1257366901204	13.7402291253146	14.2201822072452	14.1640180629838	14.1735459154093	14.2408469385418	14.2887402296989	13.7521020134459	14.2610506050796	14.1731058339278	14.0460448849124	14.2470865609291	14.0088282243864	14.0762889421101	14.1924309951169	14.1703002322017	14.1807893326
2199	14.49293792	14.57595186	14.32280074	14.5235778914095	14.3683768431201	14.3672395322685	14.4713347207827	14.3758203082565	14.3235448460221	14.4003727575485	14.4548219188614	14.3722299790932	14.4770291746206	14.5103242276651	14.3228128887739	14.4264839658169	14.3710509098461	14.367266726107	14.4612358793042	14.3542677151876	14.3871092003563	14.4544344155899	14.4097394938951	14.3811742892211	14.4959260241032	14.4577882840352	14.322800938349	14.4868943742321	14.3372635492899	14.3675727213252	14.4698975198576	14.3722937612406	14.3231845499108	14.4764836269633	14.4302138875383	14.3756152533739	14.5025588403569	14.480944541555	14.322808166873	14.4748648927151	14.3720468042096	14.3547971376924	14.4600382902672	14.3634332116039	14.3744882613479	14.454661841369	14.3810340538127	14.4387300558643
2200	13.28452677	13.2749487	13.19436877	13.2834754259918	13.2631738470523	13.2393803195575	13.2475042747502	13.255591630767	13.2226264100198	13.2773996463164	13.2807723384159	13.2745096658969	13.2786821487699	13.2772495628092	13.2059739342364	13.2826382560279	13.2725165169305	13.2628801544558	13.2584872286759	13.2546613393581	13.2612091377814	13.2800324194147	13.2767110070693	13.2573028344868	13.278559072296	13.2767959002694	13.199134908887	13.2828149695675	13.2297557655006	13.2570816100405	13.2515391895418	13.2557973157531	13.203876054455	13.2784007866098	13.2781385726782	13.275912278665	13.2791197726451	13.2776866382738	13.2022158954884	13.2818388705413	13.2729490875315	13.2567221017207	13.2636248277996	13.2554532506905	13.2656467786103	13.280167114253	13.2750467728377	13.2584056527166
2201	12.73977435	12.83418104	12.15306543	12.8093834172195	12.2957172009066	12.1626444332653	12.5555558899111	12.7683724863021	12.2406331570807	12.4236295715564	12.4681722681762	12.6846279610679	12.6388617087362	12.8250595815617	12.206819454765	12.579296731345	12.4467554883037	12.2660815236804	12.4928078414783	12.6519393323339	12.2891223325301	12.4245838370306	12.5195407250857	12.6179877233346	12.7669971876507	12.8095544311445	12.1860626913743	12.7076740623662	12.2743246335245	12.5165815001771	12.5257110672008	12.6575539102562	12.2219722470434	12.4282406214713	12.4803628385882	12.5993930023818	12.7835276234236	12.6830646389478	12.184555551211	12.6105039536349	12.5254263264954	12.6518166909836	12.5771151045893	12.6561430167533	12.4376074062883	12.4634854851369	12.6022473155164	12.6147212020664
2202	13.35631375	13.55136803	12.91651264	13.4576704294312	13.398861819866	13.0971350879225	13.3237441690478	12.9544633991141	12.9212766995451	13.3895467173708	13.3915768404438	13.2783620516115	13.3604899573019	13.3679738195388	12.9165596935958	13.4447983483601	13.37823013587	13.2175160960542	13.328578044685	12.9534370700254	13.3188419421445	13.3904663570996	13.3428995553392	13.3080439234625	13.357779007887	13.4511689335051	12.9165131047383	13.4393080284706	13.3170908303746	13.1812821506725	13.3240992670535	12.9625985447666	12.9172494320108	13.376384091269	13.3706477894815	13.3205723763702	13.4125484371763	13.3675830261164	12.9165233802782	13.402702835205	13.3083048799577	12.9762935033585	13.3815596243982	12.9539316016948	13.3238934938158	13.391261034373	13.3375289495506	13.312305548739
2203	13.03394164	13.28644796	12.50329219	13.0395468938135	13.2107804113677	12.8290348423191	12.9961850971265	12.8082239220907	12.8827652574145	12.9646799965247	13.1468328525619	13.1595250131219	13.0211793488464	13.132258210561	12.706828877317	13.0129210913008	13.1922456886478	13.1048536884374	12.9915715406396	12.8721565720389	12.9934880375228	13.1268471192039	13.1544792153228	13.1238744073425	13.0520576510527	13.1194222817929	12.6124624754335	13.0330146259802	13.0921651994185	13.0420623538562	12.9955094953017	13.0626374891895	12.7236532960363	13.0149802641053	13.1514393861142	13.158423716191	13.0386138165351	13.0384218753015	12.5961176522708	13.0190855979586	13.1848321645005	12.9111319799643	12.9934342460644	12.8524478431381	13.1675907764168	13.1364056337356	13.1562165903319	13.10965016773
2204	13.22169145	13.41130855	12.68944535	13.2395349813585	12.7325973131841	12.6947022307388	13.0042230212126	12.9655210047088	12.7065436963988	12.8574111669975	12.9371557556981	13.3787633432496	13.0713668173749	13.2942102666213	12.6962203244855	12.9715286815615	13.0028494114329	12.7308762799475	12.8579449287525	12.7701521701337	12.8725807055115	12.8876227428417	13.1140239817324	13.0078522498361	13.2516172103984	13.13972192802	12.6921298364532	13.1215885836752	12.7217006639089	12.9936303097813	12.8584767499175	12.7885083285212	12.6942331593633	12.9384691731141	13.00799323735	13.1165892587187	13.1899907999537	13.1565150286859	12.6960780136513	13.0397191142094	13.28835158634	12.7678939008271	12.9001062107382	12.8307978611054	12.9719609291472	12.8965325382663	13.1759522404931	12.9279389724136
